product_id,title,description,category,color,image_path
B000HBVO5W,"Strathwood Naples Sling Arm Chair, Set of 2","Pair of sling arm chairs for outdoor use Frame made of durable yet lightweight cast aluminum Seat and back made of springy yet firm, weather-resistant texilene fabric Seat back is curved for lumbar support Measures 44 inches tall, 24-1/2 inches wide from arm to arm; weight capacity of 250 pounds",chair,,data/raw/images/516VDAEVA4L.jpg
B07WJ58GDB,Amazon Brand - Solimo Diner Fabric 3 seater Sofa (Brown),"Product dimensions (LxBxH ): 183 cms x 82 cms x 71 cms High-quality, fade-resistant fabric has passed 30+ quality tests Durability-tested for 25,000 cycles with 100 kg on individual seat and backrest Passed armrest stability test for 10,000 cycles with 40 kg dynamic load Safe to use; does not contain toxins and harmful chemicals like formaldehyde and AZO Dye Meets Indian Standards IS 12674, IS 5416 for performance; stringent European Safety Requirement Standard EN 12520 Lightweight sofa, easy to shift; high ground clearance for hassle-free cleaning 3-year warranty against manufacturing defects Please Note: Sofa is delivered with the legs in a detached condition. The cavity where sofa legs will be placed is protected by a plastic cap. This will be removed during assembly and replaced with sofa legs Package Contents- 1 Diner Fabric 3 Seater Sofa; Colour: Brown",sofa,BROWN,data/raw/images/71we592nuAL.jpg
B07HNJFGH4,"UMI. Essentials Portable Camping Chair Compact Ultralight Folding Chair with Carry Bag for Hiking, Beach,Fishing,Outdoor Heavy Duty 265 lb Capacity Red",Key Features: * Ultra-Portable design ... so you can bring it to anywhere you need a chair * Easy setup ... so you can enjoy your outdoor times immediately. * Solid and durable construction ... so you can use it for a long time without wasting extra money for replacements Specifications: * Total Height 26 inch (65cm) * Storage Pouch: 14 x 5 x 5 inches = 35 x 13 x 13 cm * Fabric: 900D Fabric PU Coating * Frame: Aluminum alloy * Weight: 2.2 lb (1000g) * Max Load (approximate): 265 lbs/120kg sitting weight * Color: Red Package Includes: 1)1*Main Frame (all one piece shockcorded together) 2)1*Seat fabric 3)1*Storage Pouch,chair,Red,data/raw/images/71vms9Y4tAL.jpg
B075X33RZL,"Amazon Brand – Stone & Beam Larkin Living Room Accent Swivel Chair, 30""W, Melrose Blue","This elegant slipcover swivel accent chair in Melrose Blue is made to order just for you. Upholstered in high-performance twill fabric that is comfortable and durable, its slender design makes it practical even in small spaces. Sturdy metal base, solid wood frame, durable performance fabric; no assembly required Swivel mechanism allows you to turn in any direction Care Instructions: Vacuum or lightly brush; spot clean with a damp cloth if needed Product Dimensions: 30""W x 35""D x 33""H; seat height is 20"" Free returns for 30 days; 3-year warranty",chair,Melrose Blue,data/raw/images/A19dc-hOcyL.jpg
B082VMDZKZ,"Amazon Brand – Rivet Alonzo Contemporary Leather Loveseat Sofa, 64""W, Grey","A single bench cushion brings visual unity and gently sloping armrests give it a sleek, comfortable style. With a solid-wood frame and strong brass legs, this love seat offers durability and elegance. Overall: 63.8""W x 37.8""D x 35.4""H. Seat Height: 18.11""H; Seat Depth: 22""D; Seat Back Height: 17.3""H; Arm Height: 23.6""H; Leg Height: 7.1""H Solid-wood frame with brass metal legs and genuine leather upholstery Bench seat cushion with removable back cushions Simple assembly in less than 15 minutes Free returns for 30 days. 1-year warranty.",sofa,Grey Leather,data/raw/images/71iQTt0ov6L.jpg
B07KR86C57,"Lace Swatch, Ravenna Home",Country of Origin: China No assembly required Color: Lace,sofa,Lace,data/raw/images/A1xwlwy-dTL.jpg
B07P5LMN2C,"Amazon Brand – Rivet Sloane Mid-Century Modern Loveseat with Tufted Back, 64.2""W, Yellow","This modern loveseat sports a tufted back, a strong profile, and tapered wooden legs, giving it a minimalist yet retro feel that makes it instantly appealing. The durable upholstery and solid-wood frame make this piece both cozy and reliable. 64.2""W x 35.8""D x 33.1""H Solid wood frame and legs; 100% polyester upholstery A solid wood frame and durable fabric make this loveseat as practical as it is stylish. A tufted back adds elegance to this minimalist design. Assemble in 15 minutes or less Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",sofa,Yellow,data/raw/images/7168HPhsezL.jpg
B07M6PKCM3,"Amazon Brand – Ravenna Home Damask-Pattern Ceramic Garden Stool or Side Table, 16""H, Grey","13""W x 13""D x 16""H 100% stoneware A fresh accent for a garden, patio, deck, sunroom, greenhouse, or any room in the home, this side table is made of stoneware for better chip resistance and durability. Crafted of fine ceramic, this gray end table features a damask pattern and is suitable to use as a decorative item both indoors and out. No assembly required Wipe with soft, damp cloth.",table,Grey,data/raw/images/81fn9NzBp5L.jpg
B07GFFY4TQ,"Amazon Brand - Movian Kolva ""Elle et Lui"" Headboard, 160 x 110cm, Light Grey with Print",Dimensions: 2.2 x 160 x 110cm Minimalist matt white melamine finish Generous 160cm width On-trend and contemporary yet classic design Simple to assemble on your own Requires Assembly 2-year Product Warranty,headboard,Printing,data/raw/images/91tp8-X-bpL.jpg
B086GM9TTD,"AmazonBasics Mid-Back Mesh Chair, with Contoured Mesh Seat for Extra Breathability - Black (Renewed)","Adjustable mid-back mesh chair for office or home use Contoured design provides comfort and support throughout the work day Extra breathable mesh back seat offers better airflow, keeping you cool and comfortable Pneumatic height and tilt mechanisms adjust to your ideal position Powder-coated 5-point base for extra stability Rolling caster wheels and 360 degree swivel mobility",chair,Black,data/raw/images/91BIrlya6PL.jpg
B07B4SCPMY,"Amazon Brand – Stone & Beam Prudence Tufted King Bed, 84""W, Curious Indigo","This bed adds classic style to any space. A hand-tufted headboard adds an interesting design detail. The sturdy frame is covered in a thick polyester padding for extra comfort. This item is made to order just for you 84""W x 92""D x 56""H; Legs: 5.5""H; Footboard: 18""H Polyster/linen blend fabric, polyurethane foam, plywood frame The bed is fully upholstered on the front and back of the headboard and footboard. Cross-slat support system with adjustable levelers included. Assemble in 30 minutes-1 hour. Vacuum, brush lightly or spot-clean only. Free returns for 30 days. 3-year warranty.",bed,Curious Indigo,data/raw/images/91WdMgozzbL.jpg
B07HSMYNYF,"Stone & Beam Rylee Modern Coffee Table 19.69""H, Mixed Gray","Add a modern flair to your home with this beautiful coffee table. Made from solid acacia with a subtle mixed-gray finish, this bench perfectly complements most home-décor styles. Acacia solid wood Wipes clean with soft, dry cloth. 51.18""W x 31.5""L x 19.69""H 2 drawers Soft-closing hinges",table,,data/raw/images/81Pzw26WchL.jpg
B07M6PKCQQ,"Amazon Brand – Ravenna Home Classic Solid Pine Storage Bench, 45""W, White Wash Finish","45""W x 15.75""D x 19.7""H Solid pine Shoe bench with cushion and cabinet Cushion for maximized comfort and functionality Assemble in 30 minutes–1 hour Avoid moisture. Wipe clean with soft, dry cloth.",bench,White,data/raw/images/51BrIIm8edL.jpg
B07QFRSM3N,"Amazon Brand – Stone & Beam Aikins Modern King Bed Headboard, 84""W, Glazed Mocha","This king-size headboard in a charming neutral shade of glazed mocha gives your bed a sense of serene grandeur. 84""W x 5""D x 50""H Glazed mocha finish, oak veneers, select solids, champagne hardware The casual contemporary style of this collection makes it the perfect addition or update to your bedroom. Assemble in 15-30 minutes Free returns for 30 days. 3-year warranty. Wipe clean with a soft, dry cloth.",headboard,Wood,data/raw/images/71Ey032WTLL.jpg
B07QGWQM5D,"Rivet Mid-Century Luxe Velvet Dining Chair, 34.1""H, Set of 2, Dark Green","These mid-century casual dining chairs in dark green offer a touch of glam with easy-care luxe velvet upholstery and a Hollywood regency flavor. Rounded edges on the seat and back along with golden powder-coated legs accent this simple design that comes as a set of 2. 21""W x 21.5""D x 41""H Easy-care fabric on wood frame with metal legs Soft, rounded edges on the seat and back These casual dining chairs with a mid-century look offer a touch of glam with luxe velvet upholstery that rests on golden powder-coated legs. Simple assembly in 15-30 minutes Vacuum or wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",chair,Dark Green,data/raw/images/71eKeT5QZfL.jpg
B07B4MSYPS,"Amazon Brand – Stone & Beam Andover Modern Right L-Sectional Sofa, 124""W, Tan","Features such as track arms and box-edge lines bring stylish sophistication to modern or transitional rooms. With sturdy frames and reversible cushions, the pieces in this collection will withstand years of fun and cuddles with family and pets. 124""W x 96""D x 33""H; Seat Height: 21""H ; Seat Depth: 25""D; Seat Back Height: 28""H; Arm Height: 28""H; Leg Height: 4.25""H Stain-resistant polyester fabric on hardwood pine frame Track arms and a streamlined shape are hallmarks of modern design Carefully crafted to ensure durability and years of use Easy assembly in less than 15 minutes; just screw in legs Free returns for 30 days. 1-year warranty.",sofa,Tan,data/raw/images/81DtqF96WfL.jpg
B07DB8XGY2,"Amazon Brand – Ravenna Home Raymond Casual Nailhead Trim Sofa, 76""W, Beige","Metal frame; polyester fabric This piece brings a handsome retro flair to a transitional or modern room Low track arms with nailhead trim are classic mid-century style Less than 15 minutes assembly required Free returns for 30 days. 1-year warranty. 32""L x 76""W x 35.75""H",sofa,Beige,data/raw/images/81IgxszK9CL.jpg
B00GBUN94W,"Strathwood Griffen All-Weather Garden Furniture - Wicker / Poly Rattan Folding Tray Table, Natural","An all-weather folding tray table offering exceptional convenience and versatility Durable, maintenance-free wicker construction; minimal assembly required The removable tabletop surface doubles as a serving tray Coordinates with the day bed from the Strathwood Griffen collection (sold separately) Measures 59.94 cm long by 59.94 cm wide by 65.02 cm high",table,Natural,data/raw/images/81eFo4woodL.jpg
B07DBDX5VT,"Amazon Brand – Ravenna Home Amber Rustic Farmhouse Shelf Coffee Table, 44""W, Natural and White","Solid pine and medium-density fibreboard Table top holds snack trays and remotes; large lower shelf adds storage and display space Turned wooden legs and rustic top work with traditional and modern farmhouse styles 15-30 minutes assembly required Free returns for 30 days. 1-year warranty. 44""L x 22""W x 18""H",table,Rustic White,data/raw/images/71BBree9KZL.jpg
B07QFB1L2P,"Amazon Brand – Stone & Beam Sumner Modern Filing Cabinet, 21.5""W, White","Additional storage space is always in style! Form combines with function in this white wooden filing or storage cabinet, perfect for a study or home office. 21.5''W x 20''D x 30.5''H Solid pine and MDF This wooden filing cabinet has 2 deep drawers for all of your storage and filing needs. The simple yet distinctive design of this modern white cabinet blends with furnishings of any decorative style. Assemble in 15-30 minutes Wipe clean with a soft, dry cloth. Free returns for 30 days. 3-year warranty.",cabinet,White,data/raw/images/71jRYEH0M-L.jpg
B07PBZ9CLJ,"Amazon Brand – Rivet Sloane Mid-Century Modern Armchair with Tapered Legs, 32.7""W, Yellow","This modern armchair sports a strong profile and tapered wooden legs, giving it a minimalist yet retro feel that makes it instantly appealing. The durable upholstery and solid-wood frame make this piece both cozy and reliable. 32.7""W x 35.8""D x 33.1""H Solid wood frame and legs; 100% polyester upholstery A solid wood frame and durable fabric make this armchair as practical as it is stylish. Tapered legs add elegance to this minimalist design. Assemble in 15 minutes or less Wipe clean with a soft, dry cloth. Free returns for 30 days. 1-year warranty.",ottoman,Yellow,data/raw/images/915RXmyNwML.jpg
B07K7LZVPT,"Alcove - Hayes Helena - Set of 2 solid wood armchairs with upholstered seat, lacquered beech","Dimensions: 46 x 47.4 x 102.7 cm Made from solid beech with a durable lacquered finish Padded seat and comfortable backrest Classic and Timeless Easy to fit, no additional tools required",chair,Natuurlijk,data/raw/images/51nDXbP4EcL.jpg
